,right,cam,cam_time,rate,ctm,ctm_time,error_level
150,0,2523,4.403956651687622,0,2523,4.403956651687622,5
151,1,862,4.403956651687622,0,862,4.403956651687622,0
152,1,8337,4.403956651687622,0,8337,4.403956651687622,0
153,0,3363,4.403956651687622,0,3363,4.403956651687622,5
154,1,13330,4.403956651687622,0,13330,4.403956651687622,0
155,1,863,4.403956651687622,0,863,4.403956651687622,0
156,1,11662,4.403956651687622,0,11662,4.403956651687622,0
157,1,1697,4.403956651687622,0,1697,4.403956651687622,0
158,1,14990,4.403956651687622,0,14990,4.403956651687622,0
159,1,11663,4.403956651687622,0,11663,4.403956651687622,0
160,1,10005,4.403956651687622,0,10005,4.403956651687622,0
161,1,6742,4.403956651687622,0,6742,4.403956651687622,0
162,1,1700,4.403956651687622,0,1700,4.403956651687622,0
163,1,11664,4.403956651687622,0,11664,4.403956651687622,0
164,1,14991,4.403956651687622,0,14991,4.403956651687622,0
165,1,14992,4.403956651687622,0,14992,4.403956651687622,0
166,1,10006,4.403956651687622,0,10006,4.403956651687622,0
167,1,5030,4.403956651687622,0,5030,4.403956651687622,0
168,1,14993,4.403956651687622,0,14993,4.403956651687622,0
169,1,11665,4.403956651687622,0,11665,4.403956651687622,0
170,1,11666,4.403956651687622,0,11666,4.403956651687622,0
171,1,11667,4.403956651687622,0,11667,4.403956651687622,0
172,1,5032,4.403956651687622,0,5032,4.403956651687622,0
173,1,14994,4.403956651687622,0,14994,4.403956651687622,0
174,1,13331,4.403956651687622,0,13331,4.403956651687622,0
175,1,3370,4.403956651687622,0,3370,4.403956651687622,0
176,1,3371,4.403956651687622,0,3371,4.403956651687622,0
177,1,11668,4.403956651687622,0,11668,4.403956651687622,0
178,1,11669,4.403956651687622,0,11669,4.403956651687622,0
179,1,14995,4.403956651687622,0,14995,4.403956651687622,0
180,1,10007,4.403956651687622,0,10007,4.403956651687622,0
181,1,14996,4.403956651687622,0,14996,4.403956651687622,0
182,1,5034,4.403956651687622,0,5034,4.403956651687622,0
183,1,5035,4.403956651687622,0,5035,4.403956651687622,0
184,1,13332,4.403956651687622,0,13332,4.403956651687622,0
185,1,14997,4.403956651687622,0,14997,4.403956651687622,0
186,1,10008,4.403956651687622,0,10008,4.403956651687622,0
187,1,13333,4.403956651687622,0,13333,4.403956651687622,0
188,1,10009,4.403956651687622,0,10009,4.403956651687622,0
189,1,14998,4.403956651687622,0,14998,4.403956651687622,0
190,1,6675,4.403956651687622,0,6675,4.403956651687622,0
191,1,11670,4.403956651687622,0,11670,4.403956651687622,0
192,1,225,4.403956651687622,0,225,4.403956651687622,0
193,0,6756,4.403956651687622,0,6756,4.403956651687622,10
194,1,6757,4.403956651687622,0,6757,4.403956651687622,0
195,1,5038,4.403956651687622,0,5038,4.403956651687622,0
196,1,3377,4.403956651687622,0,3377,4.403956651687622,0
197,1,3378,4.403956651687622,0,3378,4.403956651687622,0
198,1,8338,4.403956651687622,0,8338,4.403956651687622,0
199,1,14999,4.403956651687622,0,14999,4.403956651687622,0
200,1,15000,4.403956651687622,0,15000,4.403956651687622,0
201,1,15001,4.403956651687622,0,15001,4.403956651687622,0
202,1,13334,4.403956651687622,0,13334,4.403956651687622,0
203,1,10010,4.403956651687622,0,10010,4.403956651687622,0
204,1,11671,4.403956651687622,0,11671,4.403956651687622,0
205,1,11672,4.403956651687622,0,11672,4.403956651687622,0
206,1,3381,4.403956651687622,0,3381,4.403956651687622,0
207,1,13335,4.403956651687622,0,13335,4.403956651687622,0
208,1,13336,4.403956651687622,0,13336,4.403956651687622,0
209,1,2532,4.403956651687622,0,2532,4.403956651687622,0
210,1,15002,4.403956651687622,0,15002,4.403956651687622,0
211,1,11673,4.403956651687622,0,11673,4.403956651687622,0
212,1,8339,4.403956651687622,0,8339,4.403956651687622,0
213,1,8340,4.403956651687622,0,8340,4.403956651687622,0
214,1,10011,4.403956651687622,0,10011,4.403956651687622,0
215,1,8341,4.403956651687622,0,8341,4.403956651687622,0
216,1,6676,4.403956651687622,0,6676,4.403956651687622,0
217,1,6677,4.403956651687622,0,6677,4.403956651687622,0
218,1,10012,4.403956651687622,0,10012,4.403956651687622,0
219,1,10013,4.403956651687622,0,10013,4.403956651687622,0
220,1,5042,4.403956651687622,0,5042,4.403956651687622,0
221,1,1715,4.403956651687622,0,1715,4.403956651687622,0
222,1,872,4.403956651687622,0,872,4.403956651687622,0
223,1,11674,4.403956651687622,0,11674,4.403956651687622,0
224,1,5043,4.403956651687622,0,5043,4.403956651687622,0
225,1,13337,4.403956651687622,0,13337,4.403956651687622,0
226,1,13338,4.403956651687622,0,13338,4.403956651687622,0
227,1,11675,4.403956651687622,0,11675,4.403956651687622,0
228,1,11676,4.403956651687622,0,11676,4.403956651687622,0
229,0,6679,4.403956651687622,0,6679,4.403956651687622,5
230,1,13339,4.403956651687622,0,13339,4.403956651687622,0
231,1,3386,4.403956651687622,0,3386,4.403956651687622,0
232,1,15003,4.403956651687622,0,15003,4.403956651687622,0
233,1,13340,4.403956651687622,0,13340,4.403956651687622,0
234,1,15004,4.403956651687622,0,15004,4.403956651687622,0
235,1,13341,4.403956651687622,0,13341,4.403956651687622,0
236,1,3388,4.403956651687622,0,3388,4.403956651687622,0
237,1,6681,4.403956651687622,0,6681,4.403956651687622,0
238,1,13342,4.403956651687622,0,13342,4.403956651687622,0
239,1,6682,4.403956651687622,0,6682,4.403956651687622,0
240,1,3389,4.403956651687622,0,3389,4.403956651687622,0
241,1,2536,4.403956651687622,0,2536,4.403956651687622,0
242,1,8342,4.403956651687622,0,8342,4.403956651687622,0
243,1,10014,4.403956651687622,0,10014,4.403956651687622,0
244,1,2537,4.403956651687622,0,2537,4.403956651687622,0
245,1,1718,4.403956651687622,0,1718,4.403956651687622,0
246,1,11677,4.403956651687622,0,11677,4.403956651687622,0
247,1,3390,4.403956651687622,0,3390,4.403956651687622,0
248,0,5049,4.403956651687622,0,5049,4.403956651687622,5
249,1,11678,4.403956651687622,0,11678,4.403956651687622,0
250,1,5050,4.403956651687622,0,5050,4.403956651687622,0
251,1,10015,4.403956651687622,0,10015,4.403956651687622,0
252,1,5052,4.403956651687622,0,5052,4.403956651687622,0
253,1,3393,4.403956651687622,0,3393,4.403956651687622,0
254,1,1719,4.403956651687622,0,1719,4.403956651687622,0
255,1,5053,4.403956651687622,0,5053,4.403956651687622,0
256,1,6685,4.403956651687622,0,6685,4.403956651687622,0
257,1,13343,4.403956651687622,0,13343,4.403956651687622,0
258,1,8343,4.403956651687622,0,8343,4.403956651687622,0
259,1,10016,4.403956651687622,0,10016,4.403956651687622,0
260,1,10017,4.403956651687622,0,10017,4.403956651687622,0
261,1,13344,4.403956651687622,0,13344,4.403956651687622,0
262,1,3395,4.403956651687622,0,3395,4.403956651687622,0
263,1,6686,4.403956651687622,0,6686,4.403956651687622,0
264,1,5054,4.403956651687622,0,5054,4.403956651687622,0
265,1,15005,4.403956651687622,0,15005,4.403956651687622,0
266,1,3397,4.403956651687622,0,3397,4.403956651687622,0
267,1,879,4.403956651687622,0,879,4.403956651687622,0
268,1,13345,4.403956651687622,0,13345,4.403956651687622,0
269,1,8344,4.403956651687622,0,8344,4.403956651687622,0
270,1,10018,4.403956651687622,0,10018,4.403956651687622,0
271,0,2540,4.403956651687622,0,2540,4.403956651687622,5
272,1,10019,4.403956651687622,0,10019,4.403956651687622,0
273,1,11679,4.403956651687622,0,11679,4.403956651687622,0
274,1,11680,4.403956651687622,0,11680,4.403956651687622,0
275,1,11681,4.403956651687622,0,11681,4.403956651687622,0
276,1,3399,4.403956651687622,0,3399,4.403956651687622,0
277,1,10020,4.403956651687622,0,10020,4.403956651687622,0
278,1,2541,4.403956651687622,0,2541,4.403956651687622,0
279,1,13346,4.403956651687622,0,13346,4.403956651687622,0
280,1,5055,4.403956651687622,0,5055,4.403956651687622,0
281,1,5056,4.403956651687622,0,5056,4.403956651687622,0
282,1,398,4.403956651687622,0,398,4.403956651687622,0
283,0,1722,4.403956651687622,0,1722,4.403956651687622,5
284,1,13347,4.403956651687622,0,13347,4.403956651687622,0
285,1,10021,4.403956651687622,0,10021,4.403956651687622,0
286,1,10022,4.403956651687622,0,10022,4.403956651687622,0
287,1,13348,4.403956651687622,0,13348,4.403956651687622,0
288,1,10023,4.403956651687622,0,10023,4.403956651687622,0
289,1,5057,4.403956651687622,0,5057,4.403956651687622,0
290,1,5058,4.403956651687622,0,5058,4.403956651687622,0
291,1,13349,4.403956651687622,0,13349,4.403956651687622,0
292,1,13350,4.403956651687622,0,13350,4.403956651687622,0
293,1,11682,4.403956651687622,0,11682,4.403956651687622,0
294,1,15006,4.403956651687622,0,15006,4.403956651687622,0
295,1,6687,4.403956651687622,0,6687,4.403956651687622,0
296,1,10024,4.403956651687622,0,10024,4.403956651687622,0
297,1,10025,4.403956651687622,0,10025,4.403956651687622,0
298,1,1724,4.403956651687622,0,1724,4.403956651687622,0
299,1,884,4.403956651687622,0,884,4.403956651687622,0
300,1,5059,4.403956651687622,0,5059,4.403956651687622,0
301,1,3403,4.403956651687622,0,3403,4.403956651687622,0
302,1,13351,4.403956651687622,0,13351,4.403956651687622,0
303,1,2542,4.403956651687622,0,2542,4.403956651687622,0
304,1,8345,4.403956651687622,0,8345,4.403956651687622,0
305,1,10026,4.403956651687622,0,10026,4.403956651687622,0
306,1,10027,4.403956651687622,0,10027,4.403956651687622,0
307,1,13352,4.403956651687622,0,13352,4.403956651687622,0
308,1,5060,4.403956651687622,0,5060,4.403956651687622,0
309,1,8346,4.403956651687622,0,8346,4.403956651687622,0
310,1,10028,4.403956651687622,0,10028,4.403956651687622,0
311,0,2543,4.403956651687622,0,2543,4.403956651687622,5
312,1,3405,4.403956651687622,0,3405,4.403956651687622,0
313,1,8347,4.403956651687622,0,8347,4.403956651687622,0
314,1,5061,4.403956651687622,0,5061,4.403956651687622,0
315,1,13353,4.403956651687622,0,13353,4.403956651687622,0
316,0,6689,4.403956651687622,0,6689,4.403956651687622,5
317,1,10029,4.403956651687622,0,10029,4.403956651687622,0
318,1,8348,4.403956651687622,0,8348,4.403956651687622,0
319,1,15007,4.403956651687622,0,15007,4.403956651687622,0
320,1,3407,4.403956651687622,0,3407,4.403956651687622,0
321,1,8349,4.403956651687622,0,8349,4.403956651687622,0
322,1,8350,4.403956651687622,0,8350,4.403956651687622,0
323,1,13354,4.403956651687622,0,13354,4.403956651687622,0
324,1,11683,4.403956651687622,0,11683,4.403956651687622,0
325,0,5062,4.403956651687622,0,5062,4.403956651687622,10
326,1,1728,4.403956651687622,0,1728,4.403956651687622,0
327,1,5063,4.403956651687622,0,5063,4.403956651687622,0
328,1,13355,4.403956651687622,0,13355,4.403956651687622,0
329,1,6690,4.403956651687622,0,6690,4.403956651687622,0
330,1,11684,4.403956651687622,0,11684,4.403956651687622,0
331,1,6691,4.403956651687622,0,6691,4.403956651687622,0
332,1,1729,4.403956651687622,0,1729,4.403956651687622,0
333,1,15008,4.403956651687622,0,15008,4.403956651687622,0
334,1,5064,4.403956651687622,0,5064,4.403956651687622,0
335,1,5065,4.403956651687622,0,5065,4.403956651687622,0
336,1,13356,4.403956651687622,0,13356,4.403956651687622,0
337,1,13357,4.403956651687622,0,13357,4.403956651687622,0
338,1,11685,4.403956651687622,0,11685,4.403956651687622,0
339,1,5066,4.403956651687622,0,5066,4.403956651687622,0
340,1,889,4.403956651687622,0,889,4.403956651687622,0
341,1,10030,4.403956651687622,0,10030,4.403956651687622,0
342,1,3409,4.403956651687622,0,3409,4.403956651687622,0
343,1,6692,4.403956651687622,0,6692,4.403956651687622,0
344,1,11686,4.403956651687622,0,11686,4.403956651687622,0
345,1,13358,4.403956651687622,0,13358,4.403956651687622,0
346,1,15009,4.403956651687622,0,15009,4.403956651687622,0
347,1,13359,4.403956651687622,0,13359,4.403956651687622,0
348,1,11687,4.403956651687622,0,11687,4.403956651687622,0
349,1,11688,4.403956651687622,0,11688,4.403956651687622,0
350,1,8351,4.403956651687622,0,8351,4.403956651687622,0
351,1,13360,4.403956651687622,0,13360,4.403956651687622,0
352,0,273,4.403956651687622,0,273,4.403956651687622,5
353,1,1730,4.403956651687622,0,1730,4.403956651687622,0
354,1,11689,4.403956651687622,0,11689,4.403956651687622,0
355,1,15010,4.403956651687622,0,15010,4.403956651687622,0
356,1,13361,4.403956651687622,0,13361,4.403956651687622,0
357,1,11690,4.403956651687622,0,11690,4.403956651687622,0
358,1,3411,4.403956651687622,0,3411,4.403956651687622,0
359,1,5067,4.403956651687622,0,5067,4.403956651687622,0
360,1,15011,4.403956651687622,0,15011,4.403956651687622,0
361,0,3412,4.403956651687622,0,3412,4.403956651687622,5
362,1,11691,4.403956651687622,0,11691,4.403956651687622,0
363,1,13362,4.403956651687622,0,13362,4.403956651687622,0
364,1,13363,4.403956651687622,0,13363,4.403956651687622,0
365,1,11692,4.403956651687622,0,11692,4.403956651687622,0
366,1,8352,4.403956651687622,0,8352,4.403956651687622,0
367,1,11693,4.403956651687622,0,11693,4.403956651687622,0
368,1,5068,4.403956651687622,0,5068,4.403956651687622,0
369,1,5069,4.403956651687622,0,5069,4.403956651687622,0
370,1,10031,4.403956651687622,0,10031,4.403956651687622,0
371,1,13364,4.403956651687622,0,13364,4.403956651687622,0
372,1,10032,4.403956651687622,0,10032,4.403956651687622,0
373,1,11694,4.403956651687622,0,11694,4.403956651687622,0
374,1,6693,4.403956651687622,0,6693,4.403956651687622,0
375,1,15012,4.403956651687622,0,15012,4.403956651687622,0
376,1,11695,4.403956651687622,0,11695,4.403956651687622,0
377,1,11696,4.403956651687622,0,11696,4.403956651687622,0
378,1,1733,4.403956651687622,0,1733,4.403956651687622,0
379,1,6694,4.403956651687622,0,6694,4.403956651687622,0
380,1,10033,4.403956651687622,0,10033,4.403956651687622,0
381,0,8353,4.403956651687622,0,8353,4.403956651687622,5
382,0,2547,4.403956651687622,0,2547,4.403956651687622,5
383,1,3414,4.403956651687622,0,3414,4.403956651687622,0
384,1,13365,4.403956651687622,0,13365,4.403956651687622,0
385,1,2549,4.403956651687622,0,2549,4.403956651687622,0
386,1,15013,4.403956651687622,0,15013,4.403956651687622,0
387,1,10034,4.403956651687622,0,10034,4.403956651687622,0
388,1,10035,4.403956651687622,0,10035,4.403956651687622,0
389,0,5070,4.403956651687622,0,5070,4.403956651687622,5
390,1,3416,4.403956651687622,0,3416,4.403956651687622,0
391,1,15014,4.403956651687622,0,15014,4.403956651687622,0
392,1,6695,4.403956651687622,0,6695,4.403956651687622,0
393,1,13366,4.403956651687622,0,13366,4.403956651687622,0
394,1,5071,4.403956651687622,0,5071,4.403956651687622,0
395,1,6696,4.403956651687622,0,6696,4.403956651687622,0
396,1,3419,4.403956651687622,0,3419,4.403956651687622,0
397,1,13367,4.403956651687622,0,13367,4.403956651687622,0
398,1,15015,4.403956651687622,0,15015,4.403956651687622,0
399,1,5072,4.403956651687622,0,5072,4.403956651687622,0
400,1,15016,4.403956651687622,0,15016,4.403956651687622,0
401,1,15017,4.403956651687622,0,15017,4.403956651687622,0
402,1,3420,4.403956651687622,0,3420,4.403956651687622,0
403,1,13368,4.403956651687622,0,13368,4.403956651687622,0
404,0,894,4.403956651687622,0,894,4.403956651687622,5
405,1,13369,4.403956651687622,0,13369,4.403956651687622,0
406,1,8354,4.403956651687622,0,8354,4.403956651687622,0
407,1,8355,4.403956651687622,0,8355,4.403956651687622,0
408,1,6698,4.403956651687622,0,6698,4.403956651687622,0
409,1,5073,4.403956651687622,0,5073,4.403956651687622,0
410,0,6699,4.403956651687622,0,6699,4.403956651687622,5
411,1,13370,4.403956651687622,0,13370,4.403956651687622,0
412,1,3422,4.403956651687622,0,3422,4.403956651687622,0
413,1,1738,4.403956651687622,0,1738,4.403956651687622,0
414,1,15018,4.403956651687622,0,15018,4.403956651687622,0
415,1,11697,4.403956651687622,0,11697,4.403956651687622,0
416,1,11698,4.403956651687622,0,11698,4.403956651687622,0
417,1,6700,4.403956651687622,0,6700,4.403956651687622,0
418,1,1741,4.403956651687622,0,1741,4.403956651687622,0
419,1,13371,4.403956651687622,0,13371,4.403956651687622,0
420,1,897,4.403956651687622,0,897,4.403956651687622,0
421,1,13372,4.403956651687622,0,13372,4.403956651687622,0
422,1,5074,4.403956651687622,0,5074,4.403956651687622,0
423,1,10036,4.403956651687622,0,10036,4.403956651687622,0
424,1,8356,4.403956651687622,0,8356,4.403956651687622,0
425,1,13373,4.403956651687622,0,13373,4.403956651687622,0
426,1,13374,4.403956651687622,0,13374,4.403956651687622,0
427,1,10037,4.403956651687622,0,10037,4.403956651687622,0
428,1,11699,4.403956651687622,0,11699,4.403956651687622,0
429,1,8357,4.403956651687622,0,8357,4.403956651687622,0
430,1,10038,4.403956651687622,0,10038,4.403956651687622,0
431,1,3425,4.403956651687622,0,3425,4.403956651687622,0
432,1,13375,4.403956651687622,0,13375,4.403956651687622,0
433,1,11700,4.403956651687622,0,11700,4.403956651687622,0
434,1,11701,4.403956651687622,0,11701,4.403956651687622,0
435,1,5075,4.403956651687622,0,5075,4.403956651687622,0
436,1,429,4.403956651687622,0,429,4.403956651687622,0
437,1,6701,4.403956651687622,0,6701,4.403956651687622,0
438,1,15019,4.403956651687622,0,15019,4.403956651687622,0
439,1,10039,4.403956651687622,0,10039,4.403956651687622,0
440,1,8358,4.403956651687622,0,8358,4.403956651687622,0
441,0,5076,4.403956651687622,0,5076,4.403956651687622,5
442,1,10040,4.403956651687622,0,10040,4.403956651687622,0
443,1,5077,4.403956651687622,0,5077,4.403956651687622,0
444,0,6702,4.403956651687622,0,6702,4.403956651687622,5
445,1,6703,4.403956651687622,0,6703,4.403956651687622,0
446,1,5078,4.403956651687622,0,5078,4.403956651687622,0
447,1,15020,4.403956651687622,0,15020,4.403956651687622,0
448,1,11702,4.403956651687622,0,11702,4.403956651687622,0
449,1,3427,4.403956651687622,0,3427,4.403956651687622,0
450,1,5079,4.403956651687622,0,5079,4.403956651687622,0
451,1,5080,4.403956651687622,0,5080,4.403956651687622,0
452,0,13376,4.403956651687622,0,13376,4.403956651687622,5
453,1,10041,4.403956651687622,0,10041,4.403956651687622,0
454,0,6705,4.403956651687622,0,6705,4.403956651687622,10
455,1,5081,4.403956651687622,0,5081,4.403956651687622,0
456,1,15021,4.403956651687622,0,15021,4.403956651687622,0
457,1,3430,4.403956651687622,0,3430,4.403956651687622,0
458,1,13377,4.403956651687622,0,13377,4.403956651687622,0
459,1,8359,4.403956651687622,0,8359,4.403956651687622,0
460,1,435,4.403956651687622,0,435,4.403956651687622,0
461,1,11703,4.403956651687622,0,11703,4.403956651687622,0
462,1,13378,4.403956651687622,0,13378,4.403956651687622,0
463,1,10042,4.403956651687622,0,10042,4.403956651687622,0
464,1,10043,4.403956651687622,0,10043,4.403956651687622,0
465,1,1743,4.403956651687622,0,1743,4.403956651687622,0
