,right,cam,cam_time,rate,ctm,ctm_time,error_level
35,1,10502,2794.9506685733795,0,10502,2794.9506685733795,0
36,1,5732,2794.9506685733795,0,5732,2794.9506685733795,0
37,1,8618,2794.9506685733795,0,8618,2794.9506685733795,0
38,1,11130,2794.9506685733795,0,11130,2794.9506685733795,0
39,1,7386,2794.9506685733795,0,7386,2794.9506685733795,0
40,1,10501,2794.9506685733795,0,10501,2794.9506685733795,0
41,1,6625,2794.9506685733795,0,6625,2794.9506685733795,0
42,1,13563,2794.9506685733795,0,13563,2794.9506685733795,0
43,1,9701,2794.9506685733795,0,9701,2794.9506685733795,0
44,1,16069,2794.9506685733795,0,16069,2794.9506685733795,0
45,1,11107,2794.9506685733795,0,11107,2794.9506685733795,0
46,1,4998,2794.9506685733795,0,4998,2794.9506685733795,0
47,1,4552,2794.9506685733795,0,4552,2794.9506685733795,0
48,1,15949,2794.9506685733795,0,15949,2794.9506685733795,0
49,1,5049,2794.9506685733795,0,5049,2794.9506685733795,0
50,1,11446,2794.9506685733795,0,11446,2794.9506685733795,0
51,1,13369,2794.9506685733795,0,13369,2794.9506685733795,0
52,0,1525,2794.9506685733795,0,1525,2794.9506685733795,100
53,1,10307,2794.9506685733795,0,10307,2794.9506685733795,0
54,1,14395,2794.9506685733795,0,14395,2794.9506685733795,0
55,1,14303,2794.9506685733795,0,14303,2794.9506685733795,0
56,1,15557,2794.9506685733795,0,15557,2794.9506685733795,0
57,1,14736,2794.9506685733795,0,14736,2794.9506685733795,0
58,0,2090,2794.9506685733795,0,2090,2794.9506685733795,10
59,0,904,2794.9506685733795,0,904,2794.9506685733795,10
60,1,15831,2794.9506685733795,0,15831,2794.9506685733795,0
61,1,10404,2794.9506685733795,0,10404,2794.9506685733795,0
62,1,8247,2794.9506685733795,0,8247,2794.9506685733795,0
63,1,9959,2794.9506685733795,0,9959,2794.9506685733795,0
64,1,8052,2794.9506685733795,0,8052,2794.9506685733795,0
65,1,15039,2794.9506685733795,0,15039,2794.9506685733795,0
66,1,5806,2794.9506685733795,0,5806,2794.9506685733795,0
67,1,12046,2794.9506685733795,0,12046,2794.9506685733795,0
68,1,10788,2794.9506685733795,0,10788,2794.9506685733795,0
69,1,15971,2794.9506685733795,0,15971,2794.9506685733795,0
70,1,10328,2794.9506685733795,0,10328,2794.9506685733795,0
71,1,11074,2794.9506685733795,0,11074,2794.9506685733795,0
72,1,14588,2794.9506685733795,0,14588,2794.9506685733795,0
73,1,14077,2794.9506685733795,0,14077,2794.9506685733795,0
74,1,15855,2794.9506685733795,0,15855,2794.9506685733795,0
75,1,12243,2794.9506685733795,0,12243,2794.9506685733795,0
76,1,11392,2794.9506685733795,0,11392,2794.9506685733795,0
77,1,5826,2794.9506685733795,0,5826,2794.9506685733795,0
78,1,13043,2794.9506685733795,0,13043,2794.9506685733795,0
79,1,14078,2794.9506685733795,0,14078,2794.9506685733795,0
80,1,14300,2794.9506685733795,0,14300,2794.9506685733795,0
81,1,8840,2794.9506685733795,0,8840,2794.9506685733795,0
82,1,6126,2794.9506685733795,0,6126,2794.9506685733795,0
83,1,14845,2794.9506685733795,0,14845,2794.9506685733795,0
84,1,13547,2794.9506685733795,0,13547,2794.9506685733795,0
85,1,5178,2794.9506685733795,0,5178,2794.9506685733795,0
86,1,8258,2794.9506685733795,0,8258,2794.9506685733795,0
87,1,14425,2794.9506685733795,0,14425,2794.9506685733795,0
88,1,14791,2794.9506685733795,0,14791,2794.9506685733795,0
89,1,11707,2794.9506685733795,0,11707,2794.9506685733795,0
90,1,15759,2794.9506685733795,0,15759,2794.9506685733795,0
91,1,3511,2794.9506685733795,0,3511,2794.9506685733795,0
92,1,14591,2794.9506685733795,0,14591,2794.9506685733795,0
93,1,9483,2794.9506685733795,0,9483,2794.9506685733795,0
94,1,13811,2794.9506685733795,0,13811,2794.9506685733795,0
95,0,4437,2794.9506685733795,0,4437,2794.9506685733795,5
96,1,6017,2794.9506685733795,0,6017,2794.9506685733795,0
97,1,16614,2794.9506685733795,0,16614,2794.9506685733795,0
98,1,16571,2794.9506685733795,0,16571,2794.9506685733795,0
99,1,16094,2794.9506685733795,0,16094,2794.9506685733795,0
100,1,13386,2794.9506685733795,0,13386,2794.9506685733795,0
101,1,7840,2794.9506685733795,0,7840,2794.9506685733795,0
102,1,8185,2794.9506685733795,0,8185,2794.9506685733795,0
103,1,5567,2794.9506685733795,0,5567,2794.9506685733795,0
104,1,6115,2794.9506685733795,0,6115,2794.9506685733795,0
105,1,5300,2794.9506685733795,0,5300,2794.9506685733795,0
106,1,6198,2794.9506685733795,0,6198,2794.9506685733795,0
107,1,9146,2794.9506685733795,0,9146,2794.9506685733795,0
108,1,13258,2794.9506685733795,0,13258,2794.9506685733795,0
109,1,15981,2794.9506685733795,0,15981,2794.9506685733795,0
110,1,11799,2794.9506685733795,0,11799,2794.9506685733795,0
111,1,15899,2794.9506685733795,0,15899,2794.9506685733795,0
112,1,6618,2794.9506685733795,0,6618,2794.9506685733795,0
113,1,12572,2794.9506685733795,0,12572,2794.9506685733795,0
114,1,8184,2794.9506685733795,0,8184,2794.9506685733795,0
115,1,6973,2794.9506685733795,0,6973,2794.9506685733795,0
116,1,16391,2794.9506685733795,0,16391,2794.9506685733795,0
117,1,10946,2794.9506685733795,0,10946,2794.9506685733795,0
118,0,3227,2794.9506685733795,0,3227,2794.9506685733795,5
119,1,15397,2794.9506685733795,0,15397,2794.9506685733795,0
120,1,13366,2794.9506685733795,0,13366,2794.9506685733795,0
121,1,12500,2794.9506685733795,0,12500,2794.9506685733795,0
122,1,5776,2794.9506685733795,0,5776,2794.9506685733795,0
123,1,12107,2794.9506685733795,0,12107,2794.9506685733795,0
124,1,13643,2794.9506685733795,0,13643,2794.9506685733795,0
125,1,7871,2794.9506685733795,0,7871,2794.9506685733795,0
126,1,13109,2794.9506685733795,0,13109,2794.9506685733795,0
127,1,4975,2794.9506685733795,0,4975,2794.9506685733795,0
128,0,644,2794.9506685733795,0,644,2794.9506685733795,5
129,1,8834,2794.9506685733795,0,8834,2794.9506685733795,0
130,1,7044,2794.9506685733795,0,7044,2794.9506685733795,0
131,1,6062,2794.9506685733795,0,6062,2794.9506685733795,0
132,1,13945,2794.9506685733795,0,13945,2794.9506685733795,0
133,1,11524,2794.9506685733795,0,11524,2794.9506685733795,0
134,1,4824,2794.9506685733795,0,4824,2794.9506685733795,0
135,1,12584,2794.9506685733795,0,12584,2794.9506685733795,0
136,1,11061,2794.9506685733795,0,11061,2794.9506685733795,0
137,1,14361,2794.9506685733795,0,14361,2794.9506685733795,0
138,1,13509,2794.9506685733795,0,13509,2794.9506685733795,0
139,1,9741,2794.9506685733795,0,9741,2794.9506685733795,0
140,1,10496,2794.9506685733795,0,10496,2794.9506685733795,0
141,1,6743,2794.9506685733795,0,6743,2794.9506685733795,0
142,1,9112,2794.9506685733795,0,9112,2794.9506685733795,0
143,1,10495,2794.9506685733795,0,10495,2794.9506685733795,0
144,1,14959,2794.9506685733795,0,14959,2794.9506685733795,0
145,1,15651,2794.9506685733795,0,15651,2794.9506685733795,0
146,1,9974,2794.9506685733795,0,9974,2794.9506685733795,0
147,0,1597,2794.9506685733795,0,1597,2794.9506685733795,10
148,1,3242,2794.9506685733795,0,3242,2794.9506685733795,0
149,1,10494,2794.9506685733795,0,10494,2794.9506685733795,0
150,1,13760,2794.9506685733795,0,13760,2794.9506685733795,0
151,1,10960,2794.9506685733795,0,10960,2794.9506685733795,0
152,1,11397,2794.9506685733795,0,11397,2794.9506685733795,0
153,1,16147,2794.9506685733795,0,16147,2794.9506685733795,0
154,1,15381,2794.9506685733795,0,15381,2794.9506685733795,0
155,1,12679,2794.9506685733795,0,12679,2794.9506685733795,0
156,1,13994,2794.9506685733795,0,13994,2794.9506685733795,0
157,1,11068,2794.9506685733795,0,11068,2794.9506685733795,0
158,0,2906,2794.9506685733795,0,2906,2794.9506685733795,5
159,1,9447,2794.9506685733795,0,9447,2794.9506685733795,0
160,1,7494,2794.9506685733795,0,7494,2794.9506685733795,0
161,1,6154,2794.9506685733795,0,6154,2794.9506685733795,0
162,1,7754,2794.9506685733795,0,7754,2794.9506685733795,0
163,1,6391,2794.9506685733795,0,6391,2794.9506685733795,0
164,1,10157,2794.9506685733795,0,10157,2794.9506685733795,0
165,1,4748,2794.9506685733795,0,4748,2794.9506685733795,0
166,1,15012,2794.9506685733795,0,15012,2794.9506685733795,0
167,1,14700,2794.9506685733795,0,14700,2794.9506685733795,0
168,1,6751,2794.9506685733795,0,6751,2794.9506685733795,0
169,0,2196,2794.9506685733795,0,2196,2794.9506685733795,10
170,1,12000,2794.9506685733795,0,12000,2794.9506685733795,0
171,1,4491,2794.9506685733795,0,4491,2794.9506685733795,0
172,1,10789,2794.9506685733795,0,10789,2794.9506685733795,0
173,1,4021,2794.9506685733795,0,4021,2794.9506685733795,0
174,1,11471,2794.9506685733795,0,11471,2794.9506685733795,0
175,1,11258,2794.9506685733795,0,11258,2794.9506685733795,0
176,1,5843,2794.9506685733795,0,5843,2794.9506685733795,0
177,1,15520,2794.9506685733795,0,15520,2794.9506685733795,0
178,1,13119,2794.9506685733795,0,13119,2794.9506685733795,0
179,1,16185,2794.9506685733795,0,16185,2794.9506685733795,0
180,1,15682,2794.9506685733795,0,15682,2794.9506685733795,0
181,1,8580,2794.9506685733795,0,8580,2794.9506685733795,0
182,1,13223,2794.9506685733795,0,13223,2794.9506685733795,0
183,1,9743,2794.9506685733795,0,9743,2794.9506685733795,0
184,1,10147,2794.9506685733795,0,10147,2794.9506685733795,0
185,1,14088,2794.9506685733795,0,14088,2794.9506685733795,0
186,1,7873,2794.9506685733795,0,7873,2794.9506685733795,0
187,1,6232,2794.9506685733795,0,6232,2794.9506685733795,0
188,1,10366,2794.9506685733795,0,10366,2794.9506685733795,0
189,1,13738,2794.9506685733795,0,13738,2794.9506685733795,0
190,1,5224,2794.9506685733795,0,5224,2794.9506685733795,0
191,1,14284,2794.9506685733795,0,14284,2794.9506685733795,0
192,1,16225,2794.9506685733795,0,16225,2794.9506685733795,0
193,1,8617,2794.9506685733795,0,8617,2794.9506685733795,0
194,1,15870,2794.9506685733795,0,15870,2794.9506685733795,0
195,1,10492,2794.9506685733795,0,10492,2794.9506685733795,0
196,1,14091,2794.9506685733795,0,14091,2794.9506685733795,0
197,1,12820,2794.9506685733795,0,12820,2794.9506685733795,0
198,1,15692,2794.9506685733795,0,15692,2794.9506685733795,0
199,1,12813,2794.9506685733795,0,12813,2794.9506685733795,0
200,1,13576,2794.9506685733795,0,13576,2794.9506685733795,0
201,1,5981,2794.9506685733795,0,5981,2794.9506685733795,0
202,1,14093,2794.9506685733795,0,14093,2794.9506685733795,0
203,1,15357,2794.9506685733795,0,15357,2794.9506685733795,0
204,1,6840,2794.9506685733795,0,6840,2794.9506685733795,0
205,1,5238,2794.9506685733795,0,5238,2794.9506685733795,0
206,1,15667,2794.9506685733795,0,15667,2794.9506685733795,0
207,1,7005,2794.9506685733795,0,7005,2794.9506685733795,0
208,1,15207,2794.9506685733795,0,15207,2794.9506685733795,0
209,1,12221,2794.9506685733795,0,12221,2794.9506685733795,0
210,1,16465,2794.9506685733795,0,16465,2794.9506685733795,0
211,1,9714,2794.9506685733795,0,9714,2794.9506685733795,0
212,1,7374,2794.9506685733795,0,7374,2794.9506685733795,0
213,1,9360,2794.9506685733795,0,9360,2794.9506685733795,0
214,1,13415,2794.9506685733795,0,13415,2794.9506685733795,0
215,1,16202,2794.9506685733795,0,16202,2794.9506685733795,0
216,1,15858,2794.9506685733795,0,15858,2794.9506685733795,0
217,1,11807,2794.9506685733795,0,11807,2794.9506685733795,0
218,1,11169,2794.9506685733795,0,11169,2794.9506685733795,0
219,1,9500,2794.9506685733795,0,9500,2794.9506685733795,0
220,1,16007,2794.9506685733795,0,16007,2794.9506685733795,0
221,1,6559,2794.9506685733795,0,6559,2794.9506685733795,0
222,1,11661,2794.9506685733795,0,11661,2794.9506685733795,0
223,1,14560,2794.9506685733795,0,14560,2794.9506685733795,0
224,1,8877,2794.9506685733795,0,8877,2794.9506685733795,0
225,1,11480,2794.9506685733795,0,11480,2794.9506685733795,0
226,0,357,2794.9506685733795,0,357,2794.9506685733795,100
227,1,10119,2794.9506685733795,0,10119,2794.9506685733795,0
228,0,8686,2794.9506685733795,0,8686,2794.9506685733795,5
229,1,7826,2794.9506685733795,0,7826,2794.9506685733795,0
230,1,13768,2794.9506685733795,0,13768,2794.9506685733795,0
231,1,6390,2794.9506685733795,0,6390,2794.9506685733795,0
232,0,3499,2794.9506685733795,0,3499,2794.9506685733795,5
233,1,10272,2794.9506685733795,0,10272,2794.9506685733795,0
234,1,14530,2794.9506685733795,0,14530,2794.9506685733795,0
235,1,16408,2794.9506685733795,0,16408,2794.9506685733795,0
236,1,12231,2794.9506685733795,0,12231,2794.9506685733795,0
237,1,7630,2794.9506685733795,0,7630,2794.9506685733795,0
238,1,12486,2794.9506685733795,0,12486,2794.9506685733795,0
239,1,8994,2794.9506685733795,0,8994,2794.9506685733795,0
240,1,6164,2794.9506685733795,0,6164,2794.9506685733795,0
241,1,6059,2794.9506685733795,0,6059,2794.9506685733795,0
242,1,13132,2794.9506685733795,0,13132,2794.9506685733795,0
243,1,10308,2794.9506685733795,0,10308,2794.9506685733795,0
244,1,16477,2794.9506685733795,0,16477,2794.9506685733795,0
245,1,2750,2794.9506685733795,0,2750,2794.9506685733795,0
246,1,7736,2794.9506685733795,0,7736,2794.9506685733795,0
247,0,2434,2794.9506685733795,0,2434,2794.9506685733795,5
248,1,14111,2794.9506685733795,0,14111,2794.9506685733795,0
249,1,12352,2794.9506685733795,0,12352,2794.9506685733795,0
250,1,6282,2794.9506685733795,0,6282,2794.9506685733795,0
251,1,8939,2794.9506685733795,0,8939,2794.9506685733795,0
252,1,9822,2794.9506685733795,0,9822,2794.9506685733795,0
253,1,11460,2794.9506685733795,0,11460,2794.9506685733795,0
254,1,12627,2794.9506685733795,0,12627,2794.9506685733795,0
255,1,15990,2794.9506685733795,0,15990,2794.9506685733795,0
256,1,5643,2794.9506685733795,0,5643,2794.9506685733795,0
257,1,16519,2794.9506685733795,0,16519,2794.9506685733795,0
258,1,7622,2794.9506685733795,0,7622,2794.9506685733795,0
259,1,8086,2794.9506685733795,0,8086,2794.9506685733795,0
260,1,12803,2794.9506685733795,0,12803,2794.9506685733795,0
261,1,10488,2794.9506685733795,0,10488,2794.9506685733795,0
262,1,11536,2794.9506685733795,0,11536,2794.9506685733795,0
263,1,15013,2794.9506685733795,0,15013,2794.9506685733795,0
264,0,2994,2794.9506685733795,0,2994,2794.9506685733795,5
265,1,12561,2794.9506685733795,0,12561,2794.9506685733795,0
266,1,4927,2794.9506685733795,0,4927,2794.9506685733795,0
267,1,13345,2794.9506685733795,0,13345,2794.9506685733795,0
268,1,15486,2794.9506685733795,0,15486,2794.9506685733795,0
269,1,7607,2794.9506685733795,0,7607,2794.9506685733795,0
270,1,13701,2794.9506685733795,0,13701,2794.9506685733795,0
271,0,5576,2794.9506685733795,0,5576,2794.9506685733795,5
272,1,6312,2794.9506685733795,0,6312,2794.9506685733795,0
273,1,12915,2794.9506685733795,0,12915,2794.9506685733795,0
274,1,14619,2794.9506685733795,0,14619,2794.9506685733795,0
275,0,2148,2794.9506685733795,0,2148,2794.9506685733795,5
276,1,16179,2794.9506685733795,0,16179,2794.9506685733795,0
277,0,4736,2794.9506685733795,0,4736,2794.9506685733795,5
278,1,14864,2794.9506685733795,0,14864,2794.9506685733795,0
279,1,9184,2794.9506685733795,0,9184,2794.9506685733795,0
280,1,10725,2794.9506685733795,0,10725,2794.9506685733795,0
281,1,16364,2794.9506685733795,0,16364,2794.9506685733795,0
282,1,9780,2794.9506685733795,0,9780,2794.9506685733795,0
283,1,7231,2794.9506685733795,0,7231,2794.9506685733795,0
284,0,2265,2794.9506685733795,0,2265,2794.9506685733795,5
285,1,12187,2794.9506685733795,0,12187,2794.9506685733795,0
286,1,6781,2794.9506685733795,0,6781,2794.9506685733795,0
287,0,2664,2794.9506685733795,0,2664,2794.9506685733795,5
288,1,15016,2794.9506685733795,0,15016,2794.9506685733795,0
289,1,11241,2794.9506685733795,0,11241,2794.9506685733795,0
290,1,6072,2794.9506685733795,0,6072,2794.9506685733795,0
291,1,12101,2794.9506685733795,0,12101,2794.9506685733795,0
292,1,8357,2794.9506685733795,0,8357,2794.9506685733795,0
293,1,8622,2794.9506685733795,0,8622,2794.9506685733795,0
294,1,7522,2794.9506685733795,0,7522,2794.9506685733795,0
295,1,7327,2794.9506685733795,0,7327,2794.9506685733795,0
296,1,9981,2794.9506685733795,0,9981,2794.9506685733795,0
297,1,16593,2794.9506685733795,0,16593,2794.9506685733795,0
298,1,16422,2794.9506685733795,0,16422,2794.9506685733795,0
299,1,9394,2794.9506685733795,0,9394,2794.9506685733795,0
300,1,10230,2794.9506685733795,0,10230,2794.9506685733795,0
301,1,7540,2794.9506685733795,0,7540,2794.9506685733795,0
302,1,12099,2794.9506685733795,0,12099,2794.9506685733795,0
303,1,13262,2794.9506685733795,0,13262,2794.9506685733795,0
304,1,9771,2794.9506685733795,0,9771,2794.9506685733795,0
305,1,8048,2794.9506685733795,0,8048,2794.9506685733795,0
306,1,12797,2794.9506685733795,0,12797,2794.9506685733795,0
307,1,13508,2794.9506685733795,0,13508,2794.9506685733795,0
308,1,10429,2794.9506685733795,0,10429,2794.9506685733795,0
309,0,3857,2794.9506685733795,0,3857,2794.9506685733795,5
310,1,13260,2794.9506685733795,0,13260,2794.9506685733795,0
311,1,11172,2794.9506685733795,0,11172,2794.9506685733795,0
312,0,3128,2794.9506685733795,0,3128,2794.9506685733795,5
313,0,2643,2794.9506685733795,0,2643,2794.9506685733795,5
314,1,9654,2794.9506685733795,0,9654,2794.9506685733795,0
315,1,11540,2794.9506685733795,0,11540,2794.9506685733795,0
316,1,15491,2794.9506685733795,0,15491,2794.9506685733795,0
317,1,15134,2794.9506685733795,0,15134,2794.9506685733795,0
318,1,11249,2794.9506685733795,0,11249,2794.9506685733795,0
319,1,10508,2794.9506685733795,0,10508,2794.9506685733795,0
320,1,5530,2794.9506685733795,0,5530,2794.9506685733795,0
321,1,6747,2794.9506685733795,0,6747,2794.9506685733795,0
322,1,14375,2794.9506685733795,0,14375,2794.9506685733795,0
323,1,12401,2794.9506685733795,0,12401,2794.9506685733795,0
324,1,7961,2794.9506685733795,0,7961,2794.9506685733795,0
325,1,6088,2794.9506685733795,0,6088,2794.9506685733795,0
326,1,15258,2794.9506685733795,0,15258,2794.9506685733795,0
327,1,7827,2794.9506685733795,0,7827,2794.9506685733795,0
328,1,11349,2794.9506685733795,0,11349,2794.9506685733795,0
329,1,5785,2794.9506685733795,0,5785,2794.9506685733795,0
330,1,5491,2794.9506685733795,0,5491,2794.9506685733795,0
331,1,11815,2794.9506685733795,0,11815,2794.9506685733795,0
332,1,7705,2794.9506685733795,0,7705,2794.9506685733795,0
333,1,10262,2794.9506685733795,0,10262,2794.9506685733795,0
334,1,8159,2794.9506685733795,0,8159,2794.9506685733795,0
335,1,9790,2794.9506685733795,0,9790,2794.9506685733795,0
336,1,5869,2794.9506685733795,0,5869,2794.9506685733795,0
337,1,14708,2794.9506685733795,0,14708,2794.9506685733795,0
338,1,15601,2794.9506685733795,0,15601,2794.9506685733795,0
339,1,13965,2794.9506685733795,0,13965,2794.9506685733795,0
340,1,10154,2794.9506685733795,0,10154,2794.9506685733795,0
341,1,6984,2794.9506685733795,0,6984,2794.9506685733795,0
342,1,8608,2794.9506685733795,0,8608,2794.9506685733795,0
343,1,8150,2794.9506685733795,0,8150,2794.9506685733795,0
344,1,13637,2794.9506685733795,0,13637,2794.9506685733795,0
345,1,14330,2794.9506685733795,0,14330,2794.9506685733795,0
346,1,14412,2794.9506685733795,0,14412,2794.9506685733795,0
347,1,9037,2794.9506685733795,0,9037,2794.9506685733795,0
348,1,13411,2794.9506685733795,0,13411,2794.9506685733795,0
349,1,10414,2794.9506685733795,0,10414,2794.9506685733795,0
350,1,11894,2794.9506685733795,0,11894,2794.9506685733795,0
351,1,7910,2794.9506685733795,0,7910,2794.9506685733795,0
352,1,14003,2794.9506685733795,0,14003,2794.9506685733795,0
353,1,11385,2794.9506685733795,0,11385,2794.9506685733795,0
354,1,11352,2794.9506685733795,0,11352,2794.9506685733795,0
355,0,945,2794.9506685733795,0,945,2794.9506685733795,100
356,0,4439,2794.9506685733795,0,4439,2794.9506685733795,5
357,1,11777,2794.9506685733795,0,11777,2794.9506685733795,0
358,1,13530,2794.9506685733795,0,13530,2794.9506685733795,0
359,1,15772,2794.9506685733795,0,15772,2794.9506685733795,0
360,1,11912,2794.9506685733795,0,11912,2794.9506685733795,0
361,1,13077,2794.9506685733795,0,13077,2794.9506685733795,0
362,1,13524,2794.9506685733795,0,13524,2794.9506685733795,0
363,1,8376,2794.9506685733795,0,8376,2794.9506685733795,0
364,1,10794,2794.9506685733795,0,10794,2794.9506685733795,0
365,1,9684,2794.9506685733795,0,9684,2794.9506685733795,0
366,1,8418,2794.9506685733795,0,8418,2794.9506685733795,0
367,1,8577,2794.9506685733795,0,8577,2794.9506685733795,0
368,1,8251,2794.9506685733795,0,8251,2794.9506685733795,0
369,1,6822,2794.9506685733795,0,6822,2794.9506685733795,0
370,1,4300,2794.9506685733795,0,4300,2794.9506685733795,0
371,1,13595,2794.9506685733795,0,13595,2794.9506685733795,0
372,1,10727,2794.9506685733795,0,10727,2794.9506685733795,0
373,1,13717,2794.9506685733795,0,13717,2794.9506685733795,0
374,1,7592,2794.9506685733795,0,7592,2794.9506685733795,0
375,1,11791,2794.9506685733795,0,11791,2794.9506685733795,0
376,1,13360,2794.9506685733795,0,13360,2794.9506685733795,0
377,1,15277,2794.9506685733795,0,15277,2794.9506685733795,0
378,0,1484,2794.9506685733795,0,1484,2794.9506685733795,100
379,1,10260,2794.9506685733795,0,10260,2794.9506685733795,0
380,1,8373,2794.9506685733795,0,8373,2794.9506685733795,0
381,1,10531,2794.9506685733795,0,10531,2794.9506685733795,0
382,1,16560,2794.9506685733795,0,16560,2794.9506685733795,0
383,1,11507,2794.9506685733795,0,11507,2794.9506685733795,0
384,0,2222,2794.9506685733795,0,2222,2794.9506685733795,5
385,1,11351,2794.9506685733795,0,11351,2794.9506685733795,0
386,1,12125,2794.9506685733795,0,12125,2794.9506685733795,0
387,1,5877,2794.9506685733795,0,5877,2794.9506685733795,0
388,1,10530,2794.9506685733795,0,10530,2794.9506685733795,0
389,1,8331,2794.9506685733795,0,8331,2794.9506685733795,0
390,1,6548,2794.9506685733795,0,6548,2794.9506685733795,0
391,1,13917,2794.9506685733795,0,13917,2794.9506685733795,0
392,1,7049,2794.9506685733795,0,7049,2794.9506685733795,0
393,1,12450,2794.9506685733795,0,12450,2794.9506685733795,0
394,1,10418,2794.9506685733795,0,10418,2794.9506685733795,0
395,1,8222,2794.9506685733795,0,8222,2794.9506685733795,0
396,1,12037,2794.9506685733795,0,12037,2794.9506685733795,0
397,1,3416,2794.9506685733795,0,3416,2794.9506685733795,0
398,1,14989,2794.9506685733795,0,14989,2794.9506685733795,0
399,1,5489,2794.9506685733795,0,5489,2794.9506685733795,0
400,1,11693,2794.9506685733795,0,11693,2794.9506685733795,0
401,0,3933,2794.9506685733795,0,3933,2794.9506685733795,5
402,1,13951,2794.9506685733795,0,13951,2794.9506685733795,0
403,1,13616,2794.9506685733795,0,13616,2794.9506685733795,0
404,1,14651,2794.9506685733795,0,14651,2794.9506685733795,0
405,0,3291,2794.9506685733795,0,3291,2794.9506685733795,5
406,1,16467,2794.9506685733795,0,16467,2794.9506685733795,0
407,1,8103,2794.9506685733795,0,8103,2794.9506685733795,0
408,1,14499,2794.9506685733795,0,14499,2794.9506685733795,0
409,1,11006,2794.9506685733795,0,11006,2794.9506685733795,0
410,1,13603,2794.9506685733795,0,13603,2794.9506685733795,0
411,1,10529,2794.9506685733795,0,10529,2794.9506685733795,0
412,0,5687,2794.9506685733795,0,5687,2794.9506685733795,5
413,1,7805,2794.9506685733795,0,7805,2794.9506685733795,0
414,1,6097,2794.9506685733795,0,6097,2794.9506685733795,0
415,1,11121,2794.9506685733795,0,11121,2794.9506685733795,0
416,1,15297,2794.9506685733795,0,15297,2794.9506685733795,0
417,1,13194,2794.9506685733795,0,13194,2794.9506685733795,0
418,1,6531,2794.9506685733795,0,6531,2794.9506685733795,0
419,1,16233,2794.9506685733795,0,16233,2794.9506685733795,0
420,1,13439,2794.9506685733795,0,13439,2794.9506685733795,0
421,1,8772,2794.9506685733795,0,8772,2794.9506685733795,0
422,0,2957,2794.9506685733795,0,2957,2794.9506685733795,5
423,1,16423,2794.9506685733795,0,16423,2794.9506685733795,0
424,1,13925,2794.9506685733795,0,13925,2794.9506685733795,0
425,1,11128,2794.9506685733795,0,11128,2794.9506685733795,0
426,0,2491,2794.9506685733795,0,2491,2794.9506685733795,5
427,1,10728,2794.9506685733795,0,10728,2794.9506685733795,0
428,1,15320,2794.9506685733795,0,15320,2794.9506685733795,0
429,1,11519,2794.9506685733795,0,11519,2794.9506685733795,0
430,1,13195,2794.9506685733795,0,13195,2794.9506685733795,0
431,1,12790,2794.9506685733795,0,12790,2794.9506685733795,0
432,1,11771,2794.9506685733795,0,11771,2794.9506685733795,0
433,1,8693,2794.9506685733795,0,8693,2794.9506685733795,0
434,1,8582,2794.9506685733795,0,8582,2794.9506685733795,0
435,1,11972,2794.9506685733795,0,11972,2794.9506685733795,0
